id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA
23727,21518,21518,2013/2014,37,"2014-05-11 00:00:00",1506181,9910,8633,2,0,6.5,5,1.4,6.5,5,1.4,4.8,4.8,1.5,6.93,5.55,1.44
23728,21518,21518,2013/2014,38,"2014-05-16 00:00:00",1506182,9864,8581,1,0,1.91,3.4,4,1.95,3.6,3.6,1.9,3.45,3.8,2.03,3.7,3.9
23729,21518,21518,2013/2014,38,"2014-05-17 00:00:00",1506183,8634,9906,1,1,1.85,3.8,4.5,1.83,3.8,3.9,1.9,3.8,3.5,1.86,3.88,4.45
23730,21518,21518,2013/2014,38,"2014-05-18 00:00:00",1506184,8302,10268,3,1,1.8,3.75,4.2,1.75,3.6,4.5,1.75,3.6,4.3,1.8,3.94,4.74
23731,21518,21518,2013/2014,38,"2014-05-18 00:00:00",1506185,8370,8305,1,2,4,3.1,2.05,3.9,2.95,2.1,3.4,3,2.2,4.13,3.21,2.14
23732,21518,21518,2013/2014,38,"2014-05-18 00:00:00",1506186,8560,10205,1,2,2,3.6,3.5,1.91,3.6,3.7,1.9,3.45,3.8,2.08,3.78,3.63
23733,21518,21518,2013/2014,38,"2014-05-18 00:00:00",1506187,9865,8315,0,0,2.25,3.4,3.1,2.3,3.25,3.1,2.2,3.4,3,2.47,3.36,3.14
23734,21518,21518,2013/2014,38,"2014-05-18 00:00:00",1506188,10281,7878,0,1,2.1,3.3,3.5,2.05,3.4,3.5,2.1,3.3,3.3,2.26,3.5,3.43
23735,21518,21518,2013/2014,38,"2014-05-18 00:00:00",1506189,8371,8603,2,1,1.36,5,7.5,1.4,4.5,7.25,1.4,5,6,1.4,5.25,8.55
23736,21518,21518,2013/2014,38,"2014-05-17 00:00:00",1506190,8633,8558,3,1,1.33,5,8.5,1.36,4.75,7.75,1.3,5,9,1.36,5.71,8.93
23737,21518,21518,2013/2014,38,"2014-05-17 00:00:00",1506191,10267,9910,2,1,1.75,3.75,4.5,1.75,3.75,4.33,1.8,3.5,4.2,1.84,4.03,4.36
23738,21518,21518,2013/2014,4,"2013-09-15 00:00:00",1505592,8603,10267,3,1,2.63,3.3,2.63,2.85,3.4,2.55,2.75,3.3,2.4,2.77,3.41,2.74
23739,21518,21518,2013/2014,4,"2013-09-15 00:00:00",1505593,7878,8558,0,1,2.4,3.2,3,2.4,3.2,3.2,2.3,3.3,2.9,2.42,3.46,3.14
23740,21518,21518,2013/2014,4,"2013-09-16 00:00:00",1505594,8315,9910,3,2,1.67,3.75,5,1.72,3.75,5.25,1.65,3.6,5.1,1.76,3.92,5.06
23741,21518,21518,2013/2014,4,"2013-09-14 00:00:00",1505595,10205,8633,2,2,5.5,4.2,1.57,5.25,4.33,1.55,6.1,4,1.5,5.81,4.36,1.61
23742,21518,21518,2013/2014,4,"2013-09-15 00:00:00",1505596,8305,8371,2,1,1.95,3.3,4,1.91,3.5,3.9,1.9,3.45,3.8,2.1,3.45,3.95
23743,21518,21518,2013/2014,4,"2013-09-16 00:00:00",1505597,10268,10281,0,0,2.25,3.25,3.25,2.3,3.3,3.1,2.3,3.3,2.9,2.25,3.32,3.64
23744,21518,21518,2013/2014,4,"2013-09-14 00:00:00",1505598,9906,9865,4,2,1.25,6,11,1.26,5.5,11,1.27,5.2,10,1.27,6.32,13.73
23745,21518,21518,2013/2014,4,"2013-09-14 00:00:00",1505599,8581,8560,0,0,3.1,3.25,2.3,3.25,3.2,2.25,2.9,3.3,2.3,3.23,3.38,2.42
23746,21518,21518,2013/2014,4,"2013-09-15 00:00:00",1505600,9864,8370,5,0,1.91,3.5,4,1.91,3.6,3.8,2,3.3,3.6,1.97,3.55,4.34
23747,21518,21518,2013/2014,4,"2013-09-14 00:00:00",1505601,8634,8302,3,2,1.18,7,15,1.18,7,13.5,1.15,7,15,1.19,8.48,15.71
23748,21518,21518,2013/2014,5,"2013-09-22 00:00:00",1505808,8603,7878,0,0,1.67,3.6,5.5,1.75,3.6,4.6,1.75,3.5,4.5,1.75,3.86,5.31
23749,21518,21518,2013/2014,5,"2013-09-23 00:00:00",1505853,8558,8315,3,2,2.3,3.4,3,2.25,3.3,3.1,2.25,3.3,3,2.4,3.4,3.23
23750,21518,21518,2013/2014,5,"2013-09-22 00:00:00",1505854,9910,10205,0,0,2.75,3.3,2.5,2.7,3.4,2.5,2.75,3.3,2.4,2.79,3.47,2.68
23751,21518,21518,2013/2014,5,"2013-09-22 00:00:00",1505855,8633,8305,4,1,1.13,8.5,19,1.11,9.25,18,1.15,7,15,1.12,11.39,23.81
23752,21518,21518,2013/2014,5,"2013-09-20 00:00:00",1505856,8371,10268,2,1,2,3.4,3.75,1.91,3.3,4.2,2,3.3,3.6,2.1,3.47,3.9
23753,21518,21518,2013/2014,5,"2013-09-21 00:00:00",1505857,10281,9906,0,2,5,3.6,1.7,5.5,3.7,1.62,5.1,3.6,1.65,5.75,3.88,1.7
23754,21518,21518,2013/2014,5,"2013-09-21 00:00:00",1505858,9865,8581,2,2,1.8,3.5,4.5,1.85,3.4,4.33,2.1,3.3,3.3,1.89,3.65,4.59
23755,21518,21518,2013/2014,5,"2013-09-21 00:00:00",1505859,8560,9864,0,0,1.91,3.5,4,1.95,3.5,3.75,1.85,3.6,3.8,1.94,3.7,4.26
23756,21518,21518,2013/2014,5,"2013-09-21 00:00:00",1505860,8370,8634,0,4,13,6.5,1.2,13,6.5,1.2,9,6,1.25,16.85,7.75,1.2
23757,21518,21518,2013/2014,5,"2013-09-22 00:00:00",1505861,10267,8302,3,1,1.91,3.4,4,1.91,3.5,3.9,1.9,3.45,3.8,1.92,3.85,4.18
23758,21518,21518,2013/2014,6,"2013-09-25 00:00:00",1505862,7878,10267,0,1,3.1,3.25,2.3,3.1,3.2,2.3,2.75,3.3,2.4,3.26,3.41,2.37
23759,21518,21518,2013/2014,6,"2013-09-26 00:00:00",1505863,8315,8603,2,1,1.95,3.5,3.75,1.9,3.5,3.9,1.8,3.5,4.2,1.97,3.69,4.14
23760,21518,21518,2013/2014,6,"2013-09-26 00:00:00",1505864,10205,8558,2,1,1.73,3.5,5,1.72,3.5,5,1.8,3.5,4.2,1.72,3.83,5.64
23761,21518,21518,2013/2014,6,"2013-09-26 00:00:00",1505865,8305,9910,2,0,2.1,3.3,3.5,2.1,3.2,3.6,2,3.3,3.6,2.17,3.47,3.71
23762,21518,21518,2013/2014,6,"2013-09-25 00:00:00",1505866,10268,8633,1,2,10,5.5,1.29,9.25,5.5,1.28,10.5,6,1.22,11.8,6.15,1.29
23763,21518,21518,2013/2014,6,"2013-09-24 00:00:00",1505867,9906,8371,2,1,1.2,6,15,1.2,6.25,13.5,1.22,5.5,12,1.23,6.83,16.69
23764,21518,21518,2013/2014,6,"2013-09-24 00:00:00",1505868,8581,10281,1,1,2.1,3.3,3.5,2.05,3.2,3.7,2,3.4,3.5,2.21,3.35,3.71
23765,21518,21518,2013/2014,6,"2013-09-24 00:00:00",1505869,9864,9865,2,0,1.67,3.75,5,1.67,3.8,4.75,1.7,3.7,4.5,1.68,4.05,5.61
23766,21518,21518,2013/2014,6,"2013-09-24 00:00:00",1505870,8634,8560,4,1,1.13,8,19,1.12,9,15.5,1.13,8,16,1.13,10.85,22.3
23767,21518,21518,2013/2014,6,"2013-09-25 00:00:00",1505871,8302,8370,4,1,1.44,4.2,7.5,1.48,4.25,6.25,1.6,3.9,5,1.48,4.92,7.08
23768,21518,21518,2013/2014,7,"2013-09-30 00:00:00",1505872,7878,8315,2,0,2.75,3.3,2.5,2.65,3.3,2.6,2.5,3.3,2.65,2.93,3.37,2.62
23769,21518,21518,2013/2014,7,"2013-09-29 00:00:00",1505873,8603,10205,1,0,2.5,3.3,2.75,2.35,3.3,2.95,2.4,3.3,2.75,2.63,3.43,2.87
23770,21518,21518,2013/2014,7,"2013-09-29 00:00:00",1505874,8558,8305,0,2,1.7,3.6,5,1.75,3.4,5,1.75,3.5,4.5,1.78,3.72,5.29
23771,21518,21518,2013/2014,7,"2013-09-29 00:00:00",1505875,9910,10268,0,1,1.91,3.4,4,1.87,3.3,4.4,1.85,3.45,4,1.95,3.51,4.49
23772,21518,21518,2013/2014,7,"2013-09-28 00:00:00",1505876,8633,9906,0,1,1.62,3.75,5.5,1.62,4.2,4.75,1.6,3.8,5.2,1.68,4.2,5.35
23773,21518,21518,2013/2014,7,"2013-09-29 00:00:00",1505877,8371,8581,0,1,2.05,3.3,3.6,2.05,3.25,3.7,2,3.3,3.6,2.19,3.34,3.79
23774,21518,21518,2013/2014,7,"2013-09-27 00:00:00",1505878,10281,9864,2,2,2.9,3.2,2.45,2.75,3.4,2.45,2.6,3.2,2.6,3.05,3.36,2.54
23775,21518,21518,2013/2014,7,"2013-09-28 00:00:00",1505879,9865,8634,0,2,13,7,1.18,13.5,7,1.18,13,7,1.17,18.09,8.3,1.18
23776,21518,21518,2013/2014,7,"2013-09-28 00:00:00",1505880,8560,8302,1,1,2.2,3.4,3.2,2.15,3.4,3.3,2,3.45,3.45,2.25,3.5,3.45
23777,21518,21518,2013/2014,7,"2013-09-28 00:00:00",1505881,10267,8370,1,0,1.29,5.25,10,1.34,4.75,9.25,1.3,5,9,1.33,5.96,10.02
23778,21518,21518,2013/2014,8,"2013-10-06 00:00:00",1505882,8315,10267,1,1,2.1,3.5,3.3,2.05,3.3,3.7,2.2,3.3,3.1,2.14,3.69,3.55
23779,21518,21518,2013/2014,8,"2013-10-04 00:00:00",1505883,10205,7878,3,0,1.44,4.33,7,1.48,4,7.25,1.45,4,7,1.5,4.53,7.66
23780,21518,21518,2013/2014,8,"2013-10-06 00:00:00",1505884,8305,8603,3,1,2.4,3.3,2.88,2.4,3.3,2.9,2.25,3.3,3,2.54,3.29,3.11
23781,21518,21518,2013/2014,8,"2013-10-05 00:00:00",1505885,10268,8558,2,1,2.5,3.3,2.75,2.5,3.2,2.85,2.4,3.3,2.75,2.63,3.24,3.02
23782,21518,21518,2013/2014,8,"2013-10-06 00:00:00",1505886,9906,9910,2,1,1.22,6,13,1.22,6,13.5,1.22,5.5,12,1.22,7,16.9
23783,21518,21518,2013/2014,8,"2013-10-05 00:00:00",1505887,8581,8633,2,3,9,5,1.33,8.25,5,1.34,7.6,4.8,1.35,10.03,5.67,1.34
23784,21518,21518,2013/2014,8,"2013-10-04 00:00:00",1505888,9864,8371,0,1,1.53,4,6,1.57,3.8,6,1.57,3.8,5.5,1.57,4.22,6.74
23785,21518,21518,2013/2014,8,"2013-10-05 00:00:00",1505889,8634,10281,4,1,1.09,10,21,1.1,9,21,1.11,8,19,1.12,10.8,27
23786,21518,21518,2013/2014,8,"2013-10-06 00:00:00",1505890,8302,9865,2,1,1.44,4.33,7,1.48,4.33,6.5,1.45,4,7,1.53,4.59,6.69
23787,21518,21518,2013/2014,8,"2013-10-05 00:00:00",1505891,8370,8560,1,0,2.9,3.4,2.38,2.75,3.4,2.45,3.3,3.3,2.1,2.92,3.65,2.47
23788,21518,21518,2013/2014,9,"2013-10-21 00:00:00",1505892,8315,10205,2,0,2.2,3.4,3.2,2.2,3.4,3.2,2.3,3.3,2.9,2.23,3.6,3.4
23789,21518,21518,2013/2014,9,"2013-10-20 00:00:00",1505893,7878,8305,0,2,2.1,3.4,3.4,2.05,3.3,3.7,2.2,3.3,3.1,2.15,3.37,3.86
23790,21518,21518,2013/2014,9,"2013-10-20 00:00:00",1505894,8603,10268,1,2,1.73,3.5,5,1.72,3.5,5,1.7,3.6,4.7,1.78,3.73,5.25
23791,21518,21518,2013/2014,9,"2013-10-19 00:00:00",1505895,8558,9906,1,0,5.25,3.6,1.67,5.25,3.6,1.67,4.7,3.6,1.7,5.15,3.79,1.78
23792,21518,21518,2013/2014,9,"2013-10-21 00:00:00",1505896,9910,8581,0,1,2.05,3.4,3.5,2.05,3.25,3.7,2.15,3.3,3.2,2.04,3.52,4.06
23793,21518,21518,2013/2014,9,"2013-10-19 00:00:00",1505897,8633,9864,2,0,1.2,7,11,1.17,7,14.5,1.2,6,12.5,1.2,8.23,15.85
23794,21518,21518,2013/2014,9,"2013-10-19 00:00:00",1505898,8371,8634,0,0,12,6,1.22,12.5,6,1.22,11,6,1.22,14.3,6.65,1.25
23795,21518,21518,2013/2014,9,"2013-10-20 00:00:00",1505899,10281,8302,2,2,2.8,3.4,2.4,2.9,3.4,2.35,2.9,3.3,2.3,2.97,3.51,2.51
23796,21518,21518,2013/2014,9,"2013-10-20 00:00:00",1505900,9865,8370,0,1,1.91,3.6,3.75,1.83,3.6,4.1,1.85,3.45,4,2.02,3.6,4.04
23797,21518,21518,2013/2014,9,"2013-10-19 00:00:00",1505901,10267,8560,1,2,1.73,3.5,5,1.75,3.75,4.5,1.7,3.6,4.7,1.78,3.88,4.98
23798,21518,21518,2014/2015,1,"2014-08-23 00:00:00",1778034,8302,10267,1,1,2.05,3.5,3.5,2.05,3.3,3.6,2.1,3.3,3.3,2.05,3.62,3.9
23799,21518,21518,2014/2015,1,"2014-08-24 00:00:00",1778035,8581,10205,0,2,3.4,3.4,2.1,3.2,3.25,2.2,3.1,3.3,2.2,3.84,3.42,2.14
23800,21518,21518,2014/2015,1,"2014-08-25 00:00:00",1778036,8370,9906,0,0,7,4,1.5,5.75,4,1.55,6.1,4,1.5,7.07,4.45,1.53
23801,21518,21518,2014/2015,1,"2014-08-23 00:00:00",1778037,9864,8315,1,0,2.8,3.3,2.45,2.75,3.2,2.55,2.6,3.2,2.6,2.96,3.37,2.6
23802,21518,21518,2014/2015,1,"2014-08-24 00:00:00",1778038,9910,8305,3,1,1.91,3.4,4,1.91,3.3,4.1,1.95,3.4,3.65,1.92,3.64,4.45
23803,21518,21518,2014/2015,1,"2014-08-24 00:00:00",1778039,8372,8560,1,0,3.25,3.4,2.2,3.2,3.2,2.25,3.1,3.3,2.2,3.53,3.37,2.27
23804,21518,21518,2014/2015,1,"2014-08-23 00:00:00",1778040,7878,9783,2,1,1.95,3.2,4.2,2.05,3.3,3.6,2,3.3,3.6,2.05,3.33,4.31
23805,21518,21518,2014/2015,1,"2014-08-24 00:00:00",1778041,8634,10268,3,0,1.1,9,21,1.1,8.75,21,1.1,8,20,1.1,13.15,29.7
23806,21518,21518,2014/2015,1,"2014-08-25 00:00:00",1778042,8633,7869,2,0,1.06,11,29,1.08,10,23,1.07,9.5,22,1.07,16.85,33.5
23807,21518,21518,2014/2015,1,"2014-08-23 00:00:00",1778043,9865,8558,1,1,2.55,3.3,2.7,2.55,3.25,2.7,2.5,3.3,2.65,2.8,3.29,2.78
23808,21518,21518,2014/2015,10,"2014-11-01 00:00:00",1778124,8560,9864,0,1,2.2,3.4,3.2,2.1,3.3,3.4,2,3.3,3.6,2.22,3.45,3.58
23809,21518,21518,2014/2015,10,"2014-11-01 00:00:00",1778125,9906,7869,4,2,1.18,6.5,15,1.2,6,14.5,1.22,5.5,12,1.21,7.06,19.44
23810,21518,21518,2014/2015,10,"2014-10-31 00:00:00",1778126,9783,8305,1,2,2.2,3.1,3.5,2.3,3.1,3.2,2.2,3.2,3.2,2.33,3.2,3.59
23811,21518,21518,2014/2015,10,"2014-11-02 00:00:00",1778127,10268,8558,2,1,2.63,3.1,2.75,2.65,3.2,2.65,2.6,3.1,2.7,2.68,3.13,3.05
23812,21518,21518,2014/2015,10,"2014-11-02 00:00:00",1778128,10205,10267,1,3,2.1,3.4,3.4,2.1,3.3,3.4,2.2,3.3,3.1,2.09,3.64,3.74
23813,21518,21518,2014/2015,10,"2014-11-02 00:00:00",1778129,8315,8302,1,0,2.4,3.3,2.9,2.4,3.25,2.9,2.35,3.3,2.85,2.52,3.43,3.01
23814,21518,21518,2014/2015,10,"2014-11-02 00:00:00",1778130,8581,9865,2,1,2.4,3.1,3.1,2.4,3.1,3,2.3,3.3,2.9,2.5,3.29,3.16
23815,21518,21518,2014/2015,10,"2014-11-01 00:00:00",1778131,8634,9910,0,1,1.13,8.5,17,1.11,8.25,19,1.15,7,15,1.14,10.39,22.5
23816,21518,21518,2014/2015,10,"2014-11-01 00:00:00",1778132,7878,8633,0,4,12,7,1.2,10.5,5.75,1.25,14,6.5,1.17,14.45,6.84,1.24
23817,21518,21518,2014/2015,10,"2014-11-03 00:00:00",1778133,8370,8372,2,3,2.05,3.2,3.8,2.05,3.2,3.75,2,3.3,3.6,2.05,3.46,4.12
23818,21518,21518,2014/2015,11,"2014-11-09 00:00:00",1778134,8560,9906,2,1,4.33,3.6,1.8,4.1,3.6,1.83,3.9,3.5,1.85,4.94,3.63,1.84
23819,21518,21518,2014/2015,11,"2014-11-07 00:00:00",1778135,7869,9783,0,0,2.25,3.1,3.4,2.35,3.1,3.1,2.4,3.3,2.75,2.37,3.22,3.49
23820,21518,21518,2014/2015,11,"2014-11-08 00:00:00",1778136,8305,10268,0,0,2,3.2,4,2.05,3.3,3.6,1.9,3.45,3.8,2.03,3.31,4.43
23821,21518,21518,2014/2015,11,"2014-11-09 00:00:00",1778137,8558,10205,1,1,3.1,3.2,2.3,2.75,3.3,2.5,2.65,3.3,2.5,3.19,3.35,2.45
23822,21518,21518,2014/2015,11,"2014-11-09 00:00:00",1778138,10267,8315,0,0,1.62,4,5.25,1.67,3.75,5,1.65,3.9,4.6,1.64,4.17,5.9
23823,21518,21518,2014/2015,11,"2014-11-09 00:00:00",1778139,8302,8581,1,1,1.25,5.5,12,1.28,5,11,1.3,5,9,1.3,5.91,12.68
23824,21518,21518,2014/2015,11,"2014-11-08 00:00:00",1778140,9865,8634,1,2,17,7.5,1.14,12.5,6.5,1.2,12.5,6,1.2,21.08,8.5,1.17
23825,21518,21518,2014/2015,11,"2014-11-08 00:00:00",1778141,9910,7878,0,0,1.57,3.8,6,1.6,3.6,6,1.6,3.7,5.4,1.57,4.18,6.96
23826,21518,21518,2014/2015,11,"2014-11-08 00:00:00",1778142,8633,8370,5,1,1.05,15,26,1.08,9.75,26,1.07,9.5,22,1.07,17.49,30.69
23827,21518,21518,2014/2015,11,"2014-11-08 00:00:00",1778143,9864,8372,2,1,1.57,3.75,6,1.6,3.5,6.25,1.65,3.6,5.1,1.58,4.05,7.12
23828,21518,21518,2014/2015,12,"2014-11-22 00:00:00",1778144,9906,9864,3,1,1.44,4.2,7.5,1.5,4.2,6,1.45,4,7,1.48,4.45,8.32
23829,21518,21518,2014/2015,12,"2014-11-22 00:00:00",1778145,9783,8560,0,0,3.4,3.25,2.15,3,3.4,2.25,2.9,3.3,2.3,3.65,3.36,2.23
23830,21518,21518,2014/2015,12,"2014-11-23 00:00:00",1778146,10268,7869,2,2,2,3.2,4,2,3.25,3.75,1.9,3.45,3.8,1.99,3.34,4.59
23831,21518,21518,2014/2015,12,"2014-11-23 00:00:00",1778147,10205,8305,2,1,1.44,4.5,6.5,1.5,4,6.5,1.5,4,6.1,1.47,4.84,7.57
23832,21518,21518,2014/2015,12,"2014-11-21 00:00:00",1778148,8315,8558,3,1,1.8,3.5,4.5,1.83,3.4,4.4,1.85,3.45,4,1.89,3.65,4.59
23833,21518,21518,2014/2015,12,"2014-11-23 00:00:00",1778149,8581,10267,2,1,5,3.75,1.67,4.6,3.7,1.72,4.7,3.6,1.7,6.04,3.87,1.68
23834,21518,21518,2014/2015,12,"2014-11-22 00:00:00",1778150,8634,8302,5,1,1.2,7,11,1.25,6.25,9.5,1.22,6,11,1.23,7.34,13.99
23835,21518,21518,2014/2015,12,"2014-11-24 00:00:00",1778151,7878,9865,0,0,2,3.3,3.8,2.1,3.3,3.4,2,3.3,3.6,2.11,3.36,4.03
23836,21518,21518,2014/2015,12,"2014-11-23 00:00:00",1778152,8370,9910,1,0,2.7,3.3,2.55,2.8,3.1,2.65,2.6,3.2,2.6,2.76,3.6,2.63
23837,21518,21518,2014/2015,12,"2014-11-22 00:00:00",1778153,8372,8633,0,4,15,6.5,1.18,11.5,6.25,1.22,12.5,6,1.2,17.05,7.55,1.21
23838,21518,21518,2014/2015,13,"2014-11-30 00:00:00",1778154,9906,9783,2,0,1.18,7,17,1.2,6.5,12.5,1.22,5.5,12,1.19,7.5,21.5
23839,21518,21518,2014/2015,13,"2014-11-28 00:00:00",1778155,8560,10268,3,0,1.7,3.75,5,1.73,3.6,4.75,1.7,3.6,4.7,1.71,3.9,5.53
23840,21518,21518,2014/2015,13,"2014-11-30 00:00:00",1778156,7869,10205,0,2,4.33,3.6,1.85,4,3.4,1.91,4,3.45,1.85,4.69,3.62,1.88
23841,21518,21518,2014/2015,13,"2014-11-29 00:00:00",1778157,8305,8315,1,2,2.88,3.1,2.63,2.8,3.1,2.7,2.6,3.2,2.6,2.93,3.18,2.74
23842,21518,21518,2014/2015,13,"2014-11-29 00:00:00",1778158,8558,8581,2,1,1.67,3.7,5.5,1.73,3.4,5,1.75,3.5,4.5,1.71,3.77,5.87
23843,21518,21518,2014/2015,13,"2014-11-30 00:00:00",1778159,10267,8634,0,1,6,4.33,1.53,5.5,4,1.57,5.5,4,1.55,6.07,4.7,1.56
23844,21518,21518,2014/2015,13,"2014-11-30 00:00:00",1778160,8302,7878,5,1,1.44,4.5,7.5,1.44,4.5,6.5,1.4,4.4,7.3,1.47,4.6,8.17
23845,21518,21518,2014/2015,13,"2014-12-01 00:00:00",1778161,9865,8370,0,1,2.38,3.4,3,2.4,3.3,2.85,2.3,3.3,2.9,2.46,3.42,3.11
23846,21518,21518,2014/2015,13,"2014-11-29 00:00:00",1778162,9910,8372,0,1,1.62,4,5.5,1.67,3.7,5,1.7,3.7,4.5,1.67,4.08,5.72
23847,21518,21518,2014/2015,13,"2014-11-29 00:00:00",1778163,9864,8633,1,2,10,6,1.29,8.25,5,1.33,9,5,1.3,10.24,5.92,1.33
23848,21518,21518,2014/2015,14,"2014-12-06 00:00:00",1778164,9783,9864,0,1,3.6,3.25,2.1,3.1,3.25,2.3,2.9,3.3,2.3,3.6,3.3,2.28
23849,21518,21518,2014/2015,14,"2014-12-06 00:00:00",1778165,10268,9906,0,2,7,3.75,1.57,6.5,4,1.57,5.5,3.8,1.57,7.42,4.04,1.57
23850,21518,21518,2014/2015,14,"2014-12-07 00:00:00",1778166,10205,8560,4,0,1.67,3.75,5.5,1.7,3.75,4.6,1.75,3.5,4.5,1.72,4.04,5.23
23851,21518,21518,2014/2015,14,"2014-12-06 00:00:00",1778167,8315,7869,0,1,1.4,4.5,9,1.4,4.2,8.25,1.4,4.4,7.3,1.4,4.8,10.26
23852,21518,21518,2014/2015,14,"2014-12-08 00:00:00",1778168,8581,8305,1,1,2.6,3.1,2.9,2.62,3.1,2.75,2.4,3.3,2.75,2.65,3.18,3.04
23853,21518,21518,2014/2015,14,"2014-12-07 00:00:00",1778169,8634,8558,5,1,1.09,12,21,1.1,9,19,1.12,8,16,1.1,13.52,27.5
23854,21518,21518,2014/2015,14,"2014-12-07 00:00:00",1778170,7878,10267,1,1,3.9,3.4,2,3.6,3.3,2.05,4,3.45,1.85,4.22,3.44,2.03
23855,21518,21518,2014/2015,14,"2014-12-07 00:00:00",1778171,8370,8302,0,1,3.3,3.4,2.2,3.1,3.2,2.3,3.3,3.3,2.1,3.37,3.62,2.24
23856,21518,21518,2014/2015,14,"2014-12-08 00:00:00",1778172,8372,9865,5,2,2.05,3.2,4,2.1,3.2,3.5,2,3.3,3.6,2.08,3.37,4.15
23857,21518,21518,2014/2015,14,"2014-12-06 00:00:00",1778173,8633,9910,3,0,1.09,12,21,1.11,9,17.5,1.1,8,20,1.11,14.32,21.68
23858,21518,21518,2014/2015,15,"2014-12-15 00:00:00",1778174,9783,10268,1,0,2.25,3.2,3.4,2.3,3.3,3,2.1,3.3,3.3,2.36,3.22,3.49
23859,21518,21518,2014/2015,15,"2014-12-14 00:00:00",1778175,9906,10205,0,1,1.62,4,5.5,1.65,3.6,5.25,1.6,3.7,5.4,1.63,4,6.31
23860,21518,21518,2014/2015,15,"2014-12-14 00:00:00",1778176,8560,8315,1,1,2.5,3.2,3,2.5,3.25,2.75,2.3,3.2,3,2.49,3.27,3.2
23861,21518,21518,2014/2015,15,"2014-12-13 00:00:00",1778177,7869,8581,0,0,2.2,3.2,3.5,2.3,3.3,3,2.2,3.2,3.2,2.28,3.23,3.68
23862,21518,21518,2014/2015,15,"2014-12-13 00:00:00",1778178,8305,8634,0,0,13,6.5,1.22,10,6.5,1.22,11,6,1.22,16.4,7.1,1.22
23863,21518,21518,2014/2015,15,"2014-12-14 00:00:00",1778179,8558,7878,2,1,1.7,3.6,5.5,1.75,3.6,4.5,1.75,3.5,4.5,1.74,3.59,5.98
23864,21518,21518,2014/2015,15,"2014-12-13 00:00:00",1778180,10267,8370,3,0,1.5,4.5,6,1.5,4.2,6,1.45,4,7,1.5,4.82,6.81
23865,21518,21518,2014/2015,15,"2014-12-14 00:00:00",1778181,8302,8372,0,0,1.4,4.5,9,1.4,4.4,7.75,1.4,4.4,7.3,1.44,4.76,8.7
23866,21518,21518,2014/2015,15,"2014-12-12 00:00:00",1778182,9865,8633,1,4,17,7.5,1.17,13.5,7.5,1.17,14,6.5,1.17,21.2,8.95,1.16
23867,21518,21518,2014/2015,15,"2014-12-13 00:00:00",1778183,9864,9910,1,0,2.1,3.3,3.5,2.2,3.4,3.1,2.1,3.3,3.3,2.25,3.45,3.51
23868,21518,21518,2014/2015,16,"2014-12-21 00:00:00",1778184,10268,9864,1,2,3.1,3.1,2.5,2.9,3.3,2.55,2.9,3.3,2.3,3.06,3.3,2.55
23869,21518,21518,2014/2015,16,"2014-12-21 00:00:00",1778185,10205,9783,3,0,1.33,5,10,1.36,4.5,8.75,1.37,4.6,7.5,1.35,5.48,10.35
23870,21518,21518,2014/2015,16,"2014-12-21 00:00:00",1778186,8315,9906,1,4,3.6,3.1,2.25,3.4,3.2,2.3,3.3,3.3,2.1,3.63,3.24,2.3
23871,21518,21518,2014/2015,16,"2014-12-20 00:00:00",1778187,8581,8560,1,1,3,3.2,2.5,2.95,3.25,2.55,2.75,3.3,2.4,3.09,3.18,2.62
23872,21518,21518,2014/2015,16,"2014-12-20 00:00:00",1778188,8634,7869,5,0,1.06,15,26,1.07,13,23,1.07,9.5,22,1.07,19.8,29.2
23873,21518,21518,2014/2015,16,"2014-12-21 00:00:00",1778189,7878,8305,1,1,2.38,3.1,3.3,2.45,3.1,3.2,2.3,3.3,2.9,2.45,3.19,3.35
23874,21518,21518,2014/2015,16,"2014-12-20 00:00:00",1778190,8370,8558,1,3,2.3,3.4,3.1,2.3,3.4,3.2,2.3,3.3,2.9,2.31,3.51,3.31
23875,21518,21518,2014/2015,16,"2014-12-20 00:00:00",1778191,8372,10267,0,1,3.8,3.3,2.05,3.4,3.3,2.1,3.3,3.3,2.1,3.84,3.46,2.12
23876,21518,21518,2014/2015,16,"2015-02-04 00:00:00",1778192,8633,8302,2,1,1.29,6,10,1.3,5.5,8.5,1.3,5,9,1.27,6.6,12.3
23877,21518,21518,2014/2015,16,"2014-12-19 00:00:00",1778193,9910,9865,0,1,1.44,4.5,6.5,1.5,4.2,6,1.6,3.7,5.4,1.47,4.96,7.2
23878,21518,21518,2014/2015,17,"2015-01-03 00:00:00",1778194,10268,10205,2,2,5,3.6,1.75,4.5,3.6,1.75,4.2,3.5,1.8,5,3.78,1.8
23879,21518,21518,2014/2015,17,"2015-01-03 00:00:00",1778195,9783,8315,1,0,3.2,3.1,2.4,2.9,3.2,2.4,2.9,3.3,2.3,3.39,3.28,2.38
23880,21518,21518,2014/2015,17,"2015-01-03 00:00:00",1778196,9906,8581,3,1,1.2,6.5,17,1.2,6,14.5,1.2,5.8,13,1.2,7.1,20.3
